time(UTC),T2m,RH,G(h),Gb(n),Gd(h),IR(h),WS10m,WD10m,SP
1990-01-11 18:00:00+00:00,11.54,49.45,0.0,0.0,0.0,244.4,2.48,295.0,87160.0
1990-01-11 19:00:00+00:00,9.85,59.25,0.0,0.0,0.0,239.95,2.07,297.0,87190.0
1990-01-11 20:00:00+00:00,7.81,66.05,0.0,0.0,0.0,236.85,1.93,308.0,87260.0
1990-01-11 21:00:00+00:00,5.97,70.95,0.0,0.0,0.0,233.2,1.79,302.0,87320.0
1990-01-11 22:00:00+00:00,4.4,79.2,0.0,0.0,0.0,231.65,1.72,298.0,87390.0
1990-01-11 23:00:00+00:00,3.33,82.2,0.0,0.0,0.0,232.2,1.66,302.0,87440.0
1990-01-12 00:00:00+00:00,2.49,82.15,0.0,0.0,0.0,233.4,1.59,307.0,87460.0
1990-01-12 01:00:00+00:00,1.67,88.6,0.0,0.0,0.0,235.6,1.38,306.0,87460.0
1990-01-12 02:00:00+00:00,0.72,92.0,0.0,0.0,0.0,235.5,1.1,301.0,87460.0
1990-01-12 03:00:00+00:00,0.12,88.45,0.0,0.0,0.0,236.65,1.03,300.0,87480.0
1990-01-12 04:00:00+00:00,-0.29,88.45,0.0,0.0,0.0,226.6,0.97,303.0,87510.0
1990-01-12 05:00:00+00:00,-0.37,81.75,0.0,0.0,0.0,221.95,0.9,302.0,87540.0
1990-01-12 06:00:00+00:00,-0.18,81.75,0.0,0.0,0.0,222.75,0.83,301.0,87580.0
1990-01-12 07:00:00+00:00,-0.01,78.65,0.0,0.0,0.0,221.2,0.69,302.0,87670.0
1990-01-12 08:00:00+00:00,0.15,75.6,107.0,629.3,27.0,222.15,0.69,301.0,87740.0
1990-01-12 09:00:00+00:00,3.73,70.5,311.0,866.93,46.0,225.85,0.41,315.0,87820.0
1990-01-12 10:00:00+00:00,7.83,56.7,484.0,943.46,59.0,231.25,0.07,21.0,87870.0
1990-01-12 11:00:00+00:00,10.3,47.2,605.0,966.22,72.0,238.6,0.34,134.0,87880.0
1990-01-12 12:00:00+00:00,11.97,45.8,672.0,999.53,70.0,244.6,0.69,178.0,87790.0
1990-01-12 13:00:00+00:00,13.35,42.8,649.0,923.27,96.0,249.45,1.31,198.0,87720.0
1990-01-12 14:00:00+00:00,14.33,39.95,604.0,1011.28,56.0,252.95,1.79,207.0,87660.0
1990-01-12 15:00:00+00:00,14.92,37.15,450.0,864.44,74.0,254.85,2.07,210.0,87630.0
1990-01-12 16:00:00+00:00,15.04,37.15,273.0,760.15,56.0,255.85,2.21,204.0,87630.0
1990-01-12 17:00:00+00:00,14.34,43.1,69.0,366.81,31.0,254.5,2.21,185.0,87660.0
1990-01-12 18:00:00+00:00,12.84,51.65,0.0,0.0,0.0,250.6,1.79,168.0,87700.0
1990-01-12 19:00:00+00:00,12.01,55.4,0.0,0.0,0.0,247.15,0.76,167.0,87750.0
1990-01-12 20:00:00+00:00,11.42,55.3,0.0,0.0,0.0,245.4,0.14,151.0,87790.0
1990-01-12 21:00:00+00:00,10.29,59.35,0.0,0.0,0.0,243.85,0.07,331.0,87840.0
1990-01-12 22:00:00+00:00,8.89,61.45,0.0,0.0,0.0,242.85,0.21,316.0,87890.0
1990-01-12 23:00:00+00:00,7.36,65.95,0.0,0.0,0.0,242.1,0.41,308.0,87940.0
1990-01-13 00:00:00+00:00,5.71,70.85,0.0,0.0,0.0,241.3,0.62,310.0,87920.0
1990-01-13 01:00:00+00:00,4.21,76.25,0.0,0.0,0.0,240.05,0.76,310.0,87910.0
1990-01-13 02:00:00+00:00,3.08,79.1,0.0,0.0,0.0,238.8,0.76,308.0,87890.0
1990-01-13 03:00:00+00:00,2.34,82.05,0.0,0.0,0.0,237.05,0.83,305.0,87860.0
1990-01-13 04:00:00+00:00,1.76,82.0,0.0,0.0,0.0,236.1,0.83,304.0,87820.0
1990-01-13 05:00:00+00:00,1.54,78.9,0.0,0.0,0.0,235.15,0.76,305.0,87810.0
1990-01-13 06:00:00+00:00,1.37,78.8,0.0,0.0,0.0,237.25,0.76,305.0,87810.0
1990-01-13 07:00:00+00:00,1.26,78.8,0.0,0.0,0.0,242.5,0.69,305.0,87810.0
1990-01-13 08:00:00+00:00,1.59,75.85,102.0,571.72,29.0,248.85,0.69,300.0,87820.0
1990-01-13 09:00:00+00:00,4.52,70.7,303.0,815.35,53.0,256.6,0.55,294.0,87870.0
1990-01-13 10:00:00+00:00,8.57,61.45,473.0,891.95,70.0,251.95,0.41,254.0,87880.0
1990-01-13 11:00:00+00:00,11.42,49.3,622.0,1040.84,46.0,264.95,0.83,216.0,87830.0
1990-01-13 12:00:00+00:00,13.28,44.5,664.0,972.81,76.0,265.7,1.45,226.0,87700.0
1990-01-13 13:00:00+00:00,14.71,40.1,602.0,718.27,170.0,265.1,1.86,247.0,87600.0
1990-01-13 14:00:00+00:00,15.63,36.0,387.0,201.97,277.0,282.75,2.41,270.0,87520.0
1990-01-13 15:00:00+00:00,15.87,36.0,332.0,285.47,207.0,284.5,2.97,290.0,87470.0
1990-01-13 16:00:00+00:00,15.54,37.25,196.0,221.87,132.0,273.05,3.79,311.0,87460.0
1990-01-13 17:00:00+00:00,14.2,43.1,77.0,478.72,26.0,264.75,3.86,327.0,87460.0
1990-01-13 18:00:00+00:00,11.85,53.35,0.0,0.0,0.0,255.45,3.66,332.0,87490.0
1990-01-13 19:00:00+00:00,10.69,57.3,0.0,0.0,0.0,250.4,3.45,331.0,87490.0
1990-01-13 20:00:00+00:00,8.93,63.8,0.0,0.0,0.0,248.65,2.97,326.0,87480.0
1990-01-13 21:00:00+00:00,7.51,71.25,0.0,0.0,0.0,247.7,2.83,318.0,87510.0
1990-01-13 22:00:00+00:00,6.67,76.65,0.0,0.0,0.0,251.95,2.76,312.0,87550.0
1990-01-13 23:00:00+00:00,5.89,79.4,0.0,0.0,0.0,239.75,2.69,310.0,87540.0
1990-01-14 00:00:00+00:00,5.35,82.4,0.0,0.0,0.0,248.1,2.48,310.0,87520.0
1990-01-14 01:00:00+00:00,4.93,85.55,0.0,0.0,0.0,255.0,2.28,312.0,87470.0
1990-01-14 02:00:00+00:00,4.8,85.55,0.0,0.0,0.0,268.05,1.93,312.0,87420.0
1990-01-14 03:00:00+00:00,4.58,82.35,0.0,0.0,0.0,265.1,1.86,312.0,87410.0
1990-01-14 04:00:00+00:00,4.56,82.35,0.0,0.0,0.0,275.0,1.79,311.0,87390.0
1990-01-14 05:00:00+00:00,4.15,85.5,0.0,0.0,0.0,259.9,1.72,300.0,87380.0
1990-01-14 06:00:00+00:00,3.55,85.45,0.0,0.0,0.0,249.45,1.86,294.0,87380.0
1990-01-14 07:00:00+00:00,3.07,85.4,0.0,0.0,0.0,262.4,1.86,295.0,87400.0
1990-01-14 08:00:00+00:00,2.75,85.35,0.0,0.0,0.0,243.45,1.86,303.0,87420.0
1990-01-14 09:00:00+00:00,5.08,82.4,304.0,806.1,56.0,247.9,1.59,311.0,87490.0
1990-01-14 10:00:00+00:00,8.86,63.8,457.0,778.79,104.0,237.45,2.14,326.0,87540.0
1990-01-14 11:00:00+00:00,10.97,55.15,587.0,869.87,104.0,243.85,2.76,334.0,87540.0
1990-01-14 12:00:00+00:00,12.65,44.35,672.0,984.05,75.0,245.2,2.76,339.0,87450.0
1990-01-14 13:00:00+00:00,14.17,37.0,678.0,1021.5,61.0,253.9,2.69,336.0,87360.0
1990-01-14 14:00:00+00:00,15.15,31.95,599.0,969.93,68.0,255.25,2.48,329.0,87270.0
1990-01-14 15:00:00+00:00,15.7,29.7,465.0,914.12,62.0,256.6,2.48,320.0,87230.0
1990-01-14 16:00:00+00:00,15.66,29.7,288.0,826.79,47.0,257.4,2.55,314.0,87220.0
1990-01-14 17:00:00+00:00,14.91,34.35,82.0,529.61,24.0,254.85,2.14,320.0,87250.0
1990-01-14 18:00:00+00:00,13.3,41.2,0.0,0.0,0.0,251.75,1.72,333.0,87290.0
1990-01-14 19:00:00+00:00,11.95,49.45,0.0,0.0,0.0,250.05,0.83,310.0,87370.0
1990-01-14 20:00:00+00:00,10.78,49.2,0.0,0.0,0.0,248.1,0.76,312.0,87390.0
1990-01-14 21:00:00+00:00,8.43,61.3,0.0,0.0,0.0,245.2,0.9,300.0,87440.0
1990-01-14 22:00:00+00:00,6.75,68.4,0.0,0.0,0.0,244.05,0.97,297.0,87490.0
1990-01-14 23:00:00+00:00,6.09,70.95,0.0,0.0,0.0,241.3,0.69,302.0,87490.0
1990-01-15 00:00:00+00:00,5.15,73.55,0.0,0.0,0.0,240.35,0.28,317.0,87470.0
1990-01-15 01:00:00+00:00,4.6,73.45,0.0,0.0,0.0,239.5,0.21,315.0,87410.0
1990-01-15 02:00:00+00:00,4.46,73.45,0.0,0.0,0.0,239.6,0.41,288.0,87400.0
1990-01-15 03:00:00+00:00,4.12,73.4,0.0,0.0,0.0,238.8,0.48,281.0,87370.0
1990-01-15 04:00:00+00:00,3.68,73.3,0.0,0.0,0.0,238.2,0.34,281.0,87340.0
1990-01-15 05:00:00+00:00,3.27,73.2,0.0,0.0,0.0,237.45,0.34,270.0,87290.0
1990-01-15 06:00:00+00:00,3.01,73.2,0.0,0.0,0.0,236.65,0.41,259.0,87300.0
1990-01-15 07:00:00+00:00,2.63,73.1,0.0,0.0,0.0,235.5,0.28,284.0,87320.0
1990-01-15 08:00:00+00:00,2.63,73.1,101.0,526.76,33.0,235.7,0.14,273.0,87370.0
1990-01-15 09:00:00+00:00,5.12,68.1,294.0,728.65,69.0,238.4,0.21,173.0,87430.0
1990-01-15 10:00:00+00:00,8.32,59.0,466.0,833.31,87.0,243.25,0.97,152.0,87440.0
1990-01-15 11:00:00+00:00,10.57,53.1,592.0,895.53,93.0,248.85,1.52,170.0,87410.0
1990-01-15 12:00:00+00:00,12.32,49.6,676.0,999.99,67.0,254.1,2.21,186.0,87350.0
1990-01-15 13:00:00+00:00,13.67,46.35,680.0,1025.27,58.0,258.35,2.76,192.0,87290.0
1990-01-15 14:00:00+00:00,14.56,43.25,604.0,986.63,61.0,260.65,3.17,194.0,87230.0
1990-01-15 15:00:00+00:00,14.98,43.25,467.0,916.86,60.0,261.85,3.38,193.0,87200.0
1990-01-15 16:00:00+00:00,14.84,43.25,282.0,773.99,54.0,261.85,3.59,191.0,87180.0
1990-01-15 17:00:00+00:00,14.0,46.35,64.0,195.48,42.0,259.5,3.59,185.0,87210.0
1990-01-15 18:00:00+00:00,12.12,51.5,0.0,0.0,0.0,256.2,3.17,179.0,87250.0
1990-01-15 19:00:00+00:00,10.97,57.3,0.0,0.0,0.0,253.7,2.48,176.0,87230.0
1990-01-15 20:00:00+00:00,9.65,63.9,0.0,0.0,0.0,252.35,1.79,170.0,87260.0
1990-01-15 21:00:00+00:00,8.16,68.7,0.0,0.0,0.0,249.45,1.38,158.0,87250.0
1990-01-15 22:00:00+00:00,8.09,63.7,0.0,0.0,0.0,246.55,1.1,145.0,87280.0
1990-01-15 23:00:00+00:00,7.93,63.6,0.0,0.0,0.0,244.2,0.97,138.0,87260.0
1990-01-16 00:00:00+00:00,7.43,63.5,0.0,0.0,0.0,242.65,0.76,127.0,87250.0
1990-01-16 01:00:00+00:00,6.57,65.85,0.0,0.0,0.0,241.05,0.55,115.0,87190.0
1990-01-16 02:00:00+00:00,5.52,68.2,0.0,0.0,0.0,239.95,0.21,106.0,87150.0
1990-01-16 03:00:00+00:00,4.53,70.7,0.0,0.0,0.0,239.2,0.0,337.0,87130.0
1990-01-16 04:00:00+00:00,3.68,76.15,0.0,0.0,0.0,236.85,0.07,290.0,87110.0
1990-01-16 05:00:00+00:00,3.18,76.1,0.0,0.0,0.0,242.1,0.07,280.0,87090.0
1990-01-16 06:00:00+00:00,2.99,76.1,0.0,0.0,0.0,256.6,0.14,284.0,87080.0
1990-01-16 07:00:00+00:00,3.72,76.15,0.0,0.0,0.0,258.15,0.0,330.0,87090.0
1990-01-16 08:00:00+00:00,3.87,76.15,66.0,100.05,53.0,267.45,0.0,130.0,87130.0
1990-01-16 09:00:00+00:00,5.62,70.85,168.0,80.64,143.0,259.9,0.28,170.0,87140.0
1990-01-16 10:00:00+00:00,7.95,66.05,222.0,35.05,206.0,265.1,1.03,160.0,87160.0
1990-01-16 11:00:00+00:00,10.11,55.05,544.0,670.53,169.0,276.35,2.07,183.0,87120.0
1990-01-16 12:00:00+00:00,11.71,47.6,458.0,243.69,309.0,279.05,3.1,199.0,87030.0
1990-01-16 13:00:00+00:00,12.87,44.35,147.0,0.0,147.0,279.05,3.93,208.0,86930.0
1990-01-16 14:00:00+00:00,13.29,41.2,366.0,150.0,283.0,288.35,4.69,211.0,86830.0
1990-01-16 15:00:00+00:00,13.16,39.65,250.0,76.06,216.0,295.9,4.97,208.0,86760.0
1990-01-16 16:00:00+00:00,13.09,39.65,90.0,0.0,90.0,308.65,5.03,204.0,86750.0
1990-01-16 17:00:00+00:00,12.56,39.5,62.0,164.35,43.0,292.8,4.34,200.0,86760.0
1990-01-16 18:00:00+00:00,11.55,44.1,0.0,0.0,0.0,300.55,3.59,191.0,86780.0
1990-01-16 19:00:00+00:00,10.84,47.35,0.0,0.0,0.0,299.95,2.9,193.0,86780.0
1990-01-16 20:00:00+00:00,10.14,49.05,0.0,0.0,0.0,300.95,2.76,191.0,86830.0
1990-01-16 21:00:00+00:00,9.53,52.85,0.0,0.0,0.0,301.3,2.48,191.0,86820.0
1990-01-16 22:00:00+00:00,9.09,52.85,0.0,0.0,0.0,307.7,2.21,196.0,86830.0
1990-01-16 23:00:00+00:00,8.44,59.0,0.0,0.0,0.0,290.85,2.14,203.0,86830.0
1990-01-17 00:00:00+00:00,7.91,63.6,0.0,0.0,0.0,298.2,2.0,210.0,86790.0
1990-01-17 01:00:00+00:00,7.64,66.05,0.0,0.0,0.0,316.35,1.79,213.0,86740.0
1990-01-17 02:00:00+00:00,7.21,71.15,0.0,0.0,0.0,314.1,1.59,208.0,86690.0
1990-01-17 03:00:00+00:00,6.72,76.65,0.0,0.0,0.0,320.1,1.24,192.0,86640.0
1990-01-17 04:00:00+00:00,6.39,79.5,0.0,0.0,0.0,316.6,1.03,159.0,86600.0
1990-01-17 05:00:00+00:00,6.1,79.5,0.0,0.0,0.0,311.55,1.1,131.0,86570.0
1990-01-17 06:00:00+00:00,5.81,82.5,0.0,0.0,0.0,309.25,1.1,120.0,86530.0
1990-01-17 07:00:00+00:00,6.24,79.5,0.0,0.0,0.0,313.1,1.03,112.0,86490.0
1990-01-17 08:00:00+00:00,6.36,79.5,109.0,626.52,27.0,304.2,0.9,114.0,86490.0
1990-01-17 09:00:00+00:00,6.96,76.65,151.0,44.96,137.0,294.55,0.97,132.0,86490.0
1990-01-17 10:00:00+00:00,8.79,61.45,362.0,331.73,210.0,297.25,1.86,191.0,86500.0
1990-01-17 11:00:00+00:00,9.66,59.25,363.0,133.59,288.0,303.05,2.83,222.0,86430.0
1990-01-17 12:00:00+00:00,10.28,57.15,471.0,267.13,307.0,303.25,3.03,239.0,86320.0
1990-01-17 13:00:00+00:00,11.09,51.25,610.0,715.44,172.0,288.75,3.1,246.0,86200.0
1990-01-17 14:00:00+00:00,11.87,47.6,539.0,668.63,167.0,293.4,3.03,251.0,86060.0
1990-01-17 15:00:00+00:00,11.97,45.8,483.0,970.73,46.0,276.35,3.24,257.0,85990.0
1990-01-17 16:00:00+00:00,11.43,47.45,236.0,385.5,120.0,279.05,3.93,259.0,85960.0
1990-01-17 17:00:00+00:00,9.88,52.85,61.0,126.36,46.0,266.85,4.21,261.0,85950.0
1990-01-17 18:00:00+00:00,8.56,56.9,0.0,0.0,0.0,262.4,3.93,262.0,85970.0
1990-01-17 19:00:00+00:00,7.82,61.2,0.0,0.0,0.0,279.85,4.0,250.0,85930.0
1990-01-17 20:00:00+00:00,7.1,63.5,0.0,0.0,0.0,279.05,3.52,251.0,85960.0
1990-01-17 21:00:00+00:00,6.53,65.85,0.0,0.0,0.0,278.1,3.31,251.0,85940.0
1990-01-17 22:00:00+00:00,5.89,73.65,0.0,0.0,0.0,270.55,3.24,254.0,85940.0
1990-01-17 23:00:00+00:00,5.61,73.65,0.0,0.0,0.0,282.75,3.03,257.0,85910.0
1990-01-18 00:00:00+00:00,5.32,76.4,0.0,0.0,0.0,279.45,2.62,255.0,85860.0
1990-01-18 01:00:00+00:00,5.11,73.55,0.0,0.0,0.0,280.5,2.41,251.0,85800.0
1990-01-18 02:00:00+00:00,4.76,76.3,0.0,0.0,0.0,271.1,2.21,262.0,85750.0
1990-01-18 03:00:00+00:00,4.07,79.2,0.0,0.0,0.0,256.2,2.07,280.0,85720.0
1990-01-18 04:00:00+00:00,3.39,82.2,0.0,0.0,0.0,249.45,2.21,291.0,85710.0
1990-01-18 05:00:00+00:00,2.96,79.1,0.0,0.0,0.0,254.5,2.28,291.0,85710.0
1990-01-18 06:00:00+00:00,2.66,79.0,0.0,0.0,0.0,251.75,2.34,284.0,85730.0
1990-01-18 07:00:00+00:00,2.87,79.0,0.0,0.0,0.0,268.8,2.34,288.0,85730.0
1990-01-18 08:00:00+00:00,2.77,79.0,105.0,553.36,32.0,254.5,2.28,273.0,85770.0
1990-01-18 09:00:00+00:00,4.6,68.0,301.0,741.72,69.0,261.85,2.34,270.0,85830.0
1990-01-18 10:00:00+00:00,6.73,56.45,476.0,845.59,87.0,268.6,4.14,295.0,85900.0
1990-01-18 11:00:00+00:00,7.93,50.45,604.0,908.39,92.0,258.55,5.45,305.0,85910.0
1990-01-18 12:00:00+00:00,9.18,41.85,695.0,1028.34,61.0,268.05,6.62,310.0,85890.0
1990-01-18 13:00:00+00:00,9.69,40.25,692.0,1025.84,61.0,248.5,6.83,313.0,85870.0
1990-01-18 14:00:00+00:00,9.68,38.7,617.0,988.45,64.0,252.95,7.03,314.0,85880.0
1990-01-18 15:00:00+00:00,9.27,38.7,481.0,921.92,63.0,265.1,6.76,317.0,85930.0
1990-01-18 16:00:00+00:00,8.82,40.1,301.0,825.28,50.0,260.3,6.28,317.0,85980.0
1990-01-18 17:00:00+00:00,7.96,44.85,96.0,574.46,26.0,260.5,5.79,316.0,86070.0
1990-01-18 18:00:00+00:00,6.68,50.2,0.0,0.0,0.0,257.95,4.9,316.0,86140.0
1990-01-18 19:00:00+00:00,6.22,54.15,0.0,0.0,0.0,246.15,4.34,319.0,86170.0
1990-01-18 20:00:00+00:00,5.21,58.3,0.0,0.0,0.0,224.5,3.72,319.0,86220.0
1990-01-18 21:00:00+00:00,4.57,60.5,0.0,0.0,0.0,225.85,2.55,308.0,86240.0
1990-01-18 22:00:00+00:00,3.86,67.8,0.0,0.0,0.0,229.5,1.79,270.0,86310.0
1990-01-18 23:00:00+00:00,3.23,70.4,0.0,0.0,0.0,245.95,1.79,246.0,86320.0
1990-01-19 00:00:00+00:00,3.15,73.2,0.0,0.0,0.0,263.95,1.86,245.0,86300.0
1990-01-19 01:00:00+00:00,2.78,76.0,0.0,0.0,0.0,257.1,1.86,249.0,86280.0
1990-01-19 02:00:00+00:00,2.23,78.95,0.0,0.0,0.0,250.2,1.79,251.0,86220.0
1990-01-19 03:00:00+00:00,1.97,78.95,0.0,0.0,0.0,260.85,1.72,253.0,86200.0
1990-01-19 04:00:00+00:00,2.36,82.05,0.0,0.0,0.0,285.05,1.59,252.0,86180.0
1990-01-19 05:00:00+00:00,2.89,82.15,0.0,0.0,0.0,292.05,1.79,243.0,86180.0
1990-01-19 06:00:00+00:00,3.03,82.2,0.0,0.0,0.0,275.75,2.07,240.0,86160.0
1990-01-19 07:00:00+00:00,3.9,82.25,0.0,0.0,0.0,283.5,2.48,253.0,86180.0
1990-01-19 08:00:00+00:00,5.14,76.4,106.0,533.61,35.0,287.95,2.69,265.0,86220.0
1990-01-19 09:00:00+00:00,7.15,71.15,304.0,744.49,70.0,293.95,3.17,283.0,86290.0
1990-01-19 10:00:00+00:00,9.4,61.55,476.0,833.4,91.0,295.1,3.72,277.0,86360.0
1990-01-19 11:00:00+00:00,11.41,53.25,605.0,894.06,99.0,291.25,6.55,306.0,86390.0
1990-01-19 12:00:00+00:00,12.86,44.35,674.0,930.23,98.0,275.6,8.21,314.0,86350.0
1990-01-19 13:00:00+00:00,13.79,39.8,694.0,1016.07,66.0,267.25,8.62,313.0,86330.0
1990-01-19 14:00:00+00:00,13.93,38.3,619.0,979.33,68.0,279.45,8.34,311.0,86300.0
1990-01-19 15:00:00+00:00,13.91,38.3,500.0,998.52,44.0,270.75,8.14,309.0,86350.0
1990-01-19 16:00:00+00:00,13.43,39.65,299.0,787.2,57.0,270.35,7.59,307.0,86400.0
1990-01-19 17:00:00+00:00,12.38,44.2,98.0,567.86,27.0,256.2,6.28,298.0,86460.0
1990-01-19 18:00:00+00:00,10.94,51.1,0.0,0.0,0.0,264.35,5.24,294.0,86510.0
1990-01-19 19:00:00+00:00,10.11,59.35,0.0,0.0,0.0,266.65,4.97,298.0,86560.0
1990-01-19 20:00:00+00:00,9.5,63.9,0.0,0.0,0.0,285.05,4.55,294.0,86610.0
1990-01-19 21:00:00+00:00,8.94,66.25,0.0,0.0,0.0,285.05,4.28,290.0,86630.0
1990-01-19 22:00:00+00:00,8.5,66.25,0.0,0.0,0.0,286.6,4.0,293.0,86650.0
1990-01-19 23:00:00+00:00,8.22,68.7,0.0,0.0,0.0,292.6,3.52,297.0,86690.0
1990-01-20 00:00:00+00:00,8.12,68.7,0.0,0.0,0.0,309.05,2.97,304.0,86720.0
1990-01-20 01:00:00+00:00,7.39,73.9,0.0,0.0,0.0,288.45,2.28,321.0,86720.0
1990-01-20 02:00:00+00:00,6.64,76.65,0.0,0.0,0.0,274.2,1.93,351.0,86740.0
1990-01-20 03:00:00+00:00,5.39,85.6,0.0,0.0,0.0,260.1,1.66,6.0,86760.0
1990-01-20 04:00:00+00:00,4.74,85.55,0.0,0.0,0.0,266.3,1.52,350.0,86810.0
1990-01-20 05:00:00+00:00,3.9,88.75,0.0,0.0,0.0,242.1,1.86,330.0,86830.0
1990-01-20 06:00:00+00:00,3.37,88.7,0.0,0.0,0.0,254.1,2.07,321.0,86860.0
1990-01-20 07:00:00+00:00,3.42,88.7,0.0,0.0,0.0,258.75,2.28,307.0,86870.0
1990-01-20 08:00:00+00:00,3.41,88.7,47.0,14.89,45.0,257.75,1.72,298.0,86920.0
1990-01-20 09:00:00+00:00,4.91,85.55,178.0,91.79,149.0,261.45,1.03,291.0,86970.0
1990-01-20 10:00:00+00:00,8.53,56.9,280.0,101.3,233.0,275.75,0.62,280.0,87030.0
1990-01-20 11:00:00+00:00,10.61,45.55,597.0,842.76,118.0,271.5,0.28,255.0,87080.0
1990-01-20 12:00:00+00:00,12.5,37.9,643.0,779.8,158.0,276.95,0.14,210.0,87060.0
1990-01-20 13:00:00+00:00,13.77,31.55,141.0,0.0,141.0,280.8,0.83,156.0,87010.0
1990-01-20 14:00:00+00:00,14.65,28.25,334.0,83.06,287.0,283.3,1.59,149.0,86950.0
1990-01-20 15:00:00+00:00,15.01,29.4,431.0,608.69,151.0,266.85,2.34,137.0,86930.0
1990-01-20 16:00:00+00:00,14.91,29.4,301.0,778.79,59.0,266.65,3.03,129.0,86940.0
1990-01-20 17:00:00+00:00,14.18,30.45,100.0,561.45,28.0,257.2,3.52,124.0,86980.0
1990-01-20 18:00:00+00:00,12.65,32.5,0.0,0.0,0.0,249.65,3.31,117.0,87040.0
1990-01-20 19:00:00+00:00,11.34,36.15,0.0,0.0,0.0,251.4,3.03,113.0,87100.0
1990-01-20 20:00:00+00:00,10.25,40.4,0.0,0.0,0.0,251.0,2.21,110.0,87160.0
1990-01-20 21:00:00+00:00,9.0,48.95,0.0,0.0,0.0,243.85,1.24,104.0,87200.0
1990-01-20 22:00:00+00:00,9.96,35.75,0.0,0.0,0.0,233.4,0.48,88.0,87250.0
1990-01-20 23:00:00+00:00,9.38,35.75,0.0,0.0,0.0,232.05,0.07,294.0,87260.0
1990-01-21 00:00:00+00:00,8.8,37.05,0.0,0.0,0.0,230.1,0.34,294.0,87290.0
1990-01-21 01:00:00+00:00,8.2,38.4,0.0,0.0,0.0,228.65,0.34,320.0,87250.0
1990-01-21 02:00:00+00:00,7.62,39.85,0.0,0.0,0.0,230.85,0.48,329.0,87250.0
1990-01-21 03:00:00+00:00,7.16,41.3,0.0,0.0,0.0,239.4,0.76,326.0,87230.0
1990-01-21 04:00:00+00:00,5.88,46.1,0.0,0.0,0.0,238.2,1.17,323.0,87240.0
1990-01-21 05:00:00+00:00,5.75,46.1,0.0,0.0,0.0,245.4,1.03,324.0,87250.0
1990-01-21 06:00:00+00:00,4.75,49.65,0.0,0.0,0.0,239.6,0.55,331.0,87230.0
1990-01-21 07:00:00+00:00,3.08,55.55,0.0,0.0,0.0,224.3,0.76,320.0,87300.0
1990-01-21 08:00:00+00:00,2.16,59.95,105.0,501.43,37.0,222.75,0.55,318.0,87350.0
1990-01-21 09:00:00+00:00,4.91,49.65,314.0,802.77,59.0,225.65,0.21,18.0,87410.0
1990-01-21 10:00:00+00:00,8.36,41.6,491.0,896.79,73.0,230.65,0.55,112.0,87450.0
1990-01-21 11:00:00+00:00,10.5,35.85,617.0,928.41,87.0,237.85,0.9,151.0,87450.0
1990-01-21 12:00:00+00:00,12.13,29.9,680.0,929.91,99.0,244.2,1.17,172.0,87360.0
1990-01-21 13:00:00+00:00,13.52,27.85,682.0,946.8,91.0,248.1,1.38,189.0,87290.0
1990-01-21 14:00:00+00:00,14.6,24.1,606.0,890.8,99.0,251.4,1.72,203.0,87210.0
1990-01-21 15:00:00+00:00,15.28,23.3,480.0,858.9,82.0,253.7,1.86,211.0,87160.0
1990-01-21 16:00:00+00:00,15.55,23.3,303.0,764.09,63.0,258.15,1.93,210.0,87160.0
1990-01-21 17:00:00+00:00,15.31,23.3,105.0,578.03,29.0,257.2,1.79,212.0,87180.0
1990-01-21 18:00:00+00:00,14.35,28.15,0.0,0.0,0.0,260.1,1.45,209.0,87220.0
1990-01-21 19:00:00+00:00,13.65,30.3,0.0,0.0,0.0,252.35,0.69,269.0,87210.0
1990-01-21 20:00:00+00:00,11.72,40.8,0.0,0.0,0.0,255.45,0.9,287.0,87250.0
1990-01-21 21:00:00+00:00,10.01,47.2,0.0,0.0,0.0,249.65,1.03,293.0,87270.0
1990-01-21 22:00:00+00:00,8.35,54.65,0.0,0.0,0.0,245.6,1.03,297.0,87330.0
1990-01-21 23:00:00+00:00,6.41,63.25,0.0,0.0,0.0,242.1,1.03,298.0,87340.0
1990-01-22 00:00:00+00:00,4.54,70.7,0.0,0.0,0.0,246.95,1.17,296.0,87320.0
1990-01-22 01:00:00+00:00,3.28,79.1,0.0,0.0,0.0,246.25,1.31,294.0,87290.0
1990-01-22 02:00:00+00:00,2.47,79.0,0.0,0.0,0.0,245.75,1.38,293.0,87240.0
1990-01-22 03:00:00+00:00,1.52,82.0,0.0,0.0,0.0,244.05,1.45,295.0,87200.0
1990-01-22 04:00:00+00:00,1.16,85.2,0.0,0.0,0.0,246.95,1.45,295.0,87150.0
1990-01-22 05:00:00+00:00,0.73,85.15,0.0,0.0,0.0,240.95,1.52,294.0,87120.0
1990-01-22 06:00:00+00:00,0.49,81.9,0.0,0.0,0.0,247.3,1.66,293.0,87100.0
1990-01-22 07:00:00+00:00,0.46,81.9,0.0,0.0,0.0,254.5,1.66,292.0,87130.0
1990-01-22 08:00:00+00:00,0.81,81.9,80.0,182.44,55.0,253.15,1.59,291.0,87130.0
1990-01-22 09:00:00+00:00,4.06,70.6,259.0,422.59,124.0,250.8,1.38,289.0,87190.0
1990-01-22 10:00:00+00:00,9.28,43.55,506.0,980.12,47.0,257.0,1.38,295.0,87170.0
1990-01-22 11:00:00+00:00,12.22,36.45,447.0,294.71,278.0,262.6,1.86,311.0,87140.0
